ButtonText_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/ButtonText_GlassesOutside[0]	MiddleCenter	-29.506503052655585	15.18843860852213	-106.25950254428312	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	253446	ADD TO CART
ButtonText_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/ButtonText_GlassesOutside[1]	MiddleCenter	-29.370014958268925	15.198440056190076	-106.00224383038987	0.10960400218833484	0.8484031888266399	-0.19255560128280386	0.480750800631373	0.0014951178987980282	0.0014538408441750871	-0.00033760693441885187	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	253417	ADD TO CART
ButtonText_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/ButtonText_GlassesOutside[2]	MiddleCenter	-29.672413386385603	15.189438728369224	-106.52163988514502	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	253423	ADD TO CART
ButtonText_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/ButtonText_GlassesOutside[3]	MiddleCenter	-29.8612662275928	15.190437412628192	-106.82133877455291	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	253434	ADD TO CART
SlotPrice_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/SlotPrice_GlassesOutside[0]	MiddleCenter	-29.553237263478223	15.18843752250279	-106.33411337992011	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262171	ADD TO CART
SlotPrice_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/SlotPrice_GlassesOutside[1]	MiddleCenter	-29.415896921915845	15.198437986400503	-106.0773731773275	0.10960400218833484	0.8484031888266399	-0.19255560128280386	0.480750800631373	0.0014951178987980282	0.0014538408441750871	-0.00033760693441885187	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262154	ADD TO CART
SlotPrice_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/SlotPrice_GlassesOutside[2]	MiddleCenter	-29.718794724255552	15.189437147941193	-106.59762676136802	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262183	ADD TO CART
SlotPrice_GlassesOutside	City[0]/CosmeticsRoomAnchor[0]/outerstores[0]/Bottom Floor[0]/OutsideBuildings[0]/-- SunglassesAnchor UI --[0]/SlotPrice_GlassesOutside[3]	MiddleCenter	-29.907653393744475	15.190437712411853	-106.89732828928364	0.10784263544058041	0.8552110168496708	-0.19354396417602274	0.46853475492348734	0.0014950566481296977	0.0014538513142795773	-0.0003376789075344293	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262170	ADD TO CART
CheckoutRegisterButtonText	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Purchasing Terminal UI --[0]/CheckoutRegisterButtonText[0]	MiddleCenter	-62.10164222316948	16.445136954842024	-110.15426535709899	0.19683180152535693	-0.25875388927761167	0.05394483527099029	0.944136442173258	0.0012715559608974646	0.001271556017907494	-0.0003560357312311505	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262788	-
CheckoutRegisterButtonText	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Purchasing Terminal UI --[0]/CheckoutRegisterButtonText[1]	MiddleCenter	-62.356133239448404	16.441036236662896	-110.29571257692628	0.19683231737334367	-0.25875329982258705	0.05394442956744974	0.9441365193588288	0.0012715563815126343	0.0012715559319401138	-0.0003560358316022058	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	251940	-
CheckoutCartButtonText01	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText01[0]	MiddleCenter	-62.64013580576474	16.6721649350086	-111.33610252300521	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	267470	SELECT
CheckoutCartButtonText02	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText02[0]	MiddleCenter	-62.64328861848865	16.673038397144033	-111.17395089179739	0.09235013994124397	-0.7071799980478336	0.09796790866552335	0.6940966725792614	0.0008776156532553266	0.0008776158967879022	-0.00016382161782806974	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255537	SELECT
CheckoutCartButtonText02	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText02[1]	MiddleCenter	-62.64650820941816	16.67393486706421	-111.00775947895836	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255533	SELECT
CheckoutCartButtonText03	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText03[0]	MiddleCenter	-62.61851576747211	16.594017024716134	-111.3352457545265	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255532	SELECT
CheckoutCartButtonText04	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText04[0]	MiddleCenter	-62.62165657737818	16.594886672151546	-111.17312157620619	0.09235013994124397	-0.7071799980478336	0.09796790866552335	0.6940966725792614	0.0008776156532553266	0.0008776158967879022	-0.00016382161782806974	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255541	SELECT
CheckoutCartButtonText05	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText05[0]	MiddleCenter	-62.62489320062073	16.59578314206969	-111.00693540187372	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255536	SELECT
CheckoutCartButtonText06	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText06[0]	MiddleCenter	-62.59602937568806	16.512752505873245	-111.33438642162209	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255540	SELECT
CheckoutCartButtonText07	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText07[0]	MiddleCenter	-62.599177543252154	16.51362596800817	-111.1722443350688	0.09235013994124397	-0.7071799980478336	0.09796790866552335	0.6940966725792614	0.0008776156532553266	0.0008776158967879022	-0.00016382161782806974	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255539	SELECT
CheckoutCartButtonText08	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText08[0]	MiddleCenter	-62.602396049188535	16.51452231871841	-111.00606029121862	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255534	SELECT
CheckoutCartButtonText09	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText09[0]	MiddleCenter	-62.57419779512911	16.433826397136222	-111.33333369149007	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255538	SELECT
CheckoutCartButtonText10	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText10[0]	MiddleCenter	-62.57736350329982	16.434703673987002	-111.17099535476865	0.09235013994124397	-0.7071799980478336	0.09796790866552335	0.6940966725792614	0.0008776156532553266	0.0008776158967879022	-0.00016382161782806974	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255535	SELECT
CheckoutCartButtonText11	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/CheckoutCounterAnchor[0]/Checkout Counter[0]/-- Checkout Selection Cart UI --[0]/CheckoutCartButtonText11[0]	MiddleCenter	-62.58057338630619	16.435592395262887	-111.0052066423919	0.09234988840304684	-0.7071798403712785	0.09796786421704726	0.6940968729688588	0.0008776158044338806	0.000877615678932306	-0.00016382168364357323	55.58732604980469	58.225067138671875	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	255531	SELECT
InsideStand1_1_PriceText	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/Stuff[0]/Stand1Anchor[0]/InsideStand1_1_PriceText[0]	MiddleCenter	-67.64347473240501	16.473269274919275	-126.30567688526713	0.17920540183814584	-0.4883511855642931	0.10322790860106616	0.8477868496242602	0.0014951242430411367	0.0014951233276931748	-0.00041531246548659977	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	253409	ADD TO CART
InsideStand1_1_ButtonText	City[0]/CosmeticsRoomAnchor[0]/ShoppingCenterAnchor[0]/Stuff[0]/Stand1Anchor[0]/InsideStand1_1_ButtonText[0]	MiddleCenter	-67.59919011897799	16.47326927492015	-126.22930041052949	0.17920540183814584	-0.4883511855642931	0.10322790860106616	0.8477868496242602	0.0014951242430411367	0.0014951233276931748	-0.00041531246548659977	51.538185119628906	47.84814453125	0.19607843458652496	0.19607843458652496	0.19607843458652496	1.0	1.0	0.0	262163	ADD TO CART
